chrom	start	end	length	chrom_	start_	end_	gene_name_	strand_	gene_len_	distance
chr4	133484298	133485761	1463	chr4	133520653	133524565	Hmgn2	-	3912	34892
chr4	133597016	133600065	3049	chr4	133609753	133614911	Gm13060	+	5158	9688
chr4	133855893	133856893	1000	chr4	133830917	133843810	Pdik1l	-	12893	12083
chr4	134501700	134502764	1064	chr4	134486813	134493463	Syf2	+	6650	8237
chr4	134511594	134512594	1000	chr4	134486813	134493463	Syf2	+	6650	18131
chr4	134518772	134519845	1073	chr4	134486813	134493463	Syf2	+	6650	25309
chr4	134622480	134623579	1099	chr4	134674136	134676362	Gm16225	-	2226	50557
chr4	134635345	134637308	1963	chr4	134674136	134676362	Gm16225	-	2226	36828
chr4	134641431	134642521	1090	chr4	134674136	134676362	Gm16225	-	2226	31615
chr4	134654077	134655077	1000	chr4	134674136	134676362	Gm16225	-	2226	19059
chr4	134658096	134659751	1655	chr4	134674136	134676362	Gm16225	-	2226	14385
chr4	134753249	134754884	1635	chr4	134769884	134828729	Clic4	-	58845	15000
chr4	134758315	134760351	2036	chr4	134769884	134828729	Clic4	-	58845	9533
chr4	134761013	134763144	2131	chr4	134769884	134828729	Clic4	-	58845	6740
chr4	135439156	135440728	1572	chr4	135447179	135447392	Gm13006	-	213	6451
chr4	135662124	135663735	1611	chr4	135693411	135693513	U6	+	102	29676
chr4	135665727	135666938	1211	chr4	135693411	135693513	U6	+	102	26473
chr4	135677930	135679392	1462	chr4	135693411	135693513	U6	+	102	14019
chr4	135682837	135684756	1919	chr4	135693411	135693513	U6	+	102	8655
chr4	136640777	136641777	1000	chr4	136672624	136673497	1700037C06Rik	-	873	30847
chr4	136920823	136922656	1833	chr4	136875611	136913635	Cdc42	-	38024	7188
chr4	136922758	136924229	1471	chr4	136875611	136913635	Cdc42	-	38024	9123
chr4	136936643	136937701	1058	chr4	136951208	136951623	Gm13004	+	415	13507
chr4	138724661	138725668	1007	chr4	138731320	138736570	Gm16287	-	5250	5652
chr4	141114439	141116293	1854	chr4	141102104	141103807	B330016D10Rik	+	1703	10632
chr4	141290225	141291301	1076	chr4	141233464	141279334	Ddi2	-	45870	10891
chr4	142808725	142809986	1261	chr4	142697294	142802898	Prdm2	-	105604	5827
chr4	144843555	144845333	1778	chr4	144803366	144836773	Tnfrsf1b	-	33407	6782
chr4	144847482	144848482	1000	chr4	144857040	144905067	Tnfrsf8	-	48027	8558
chr4	144927636	144931256	3620	chr4	144857040	144905067	Tnfrsf8	-	48027	22569
chr4	144931516	144935327	3811	chr4	144857040	144905067	Tnfrsf8	-	48027	26449
chr4	144943198	144946526	3328	chr4	144980846	144981563	Gm13024	+	717	34320
chr4	144950514	144951794	1280	chr4	144980846	144981563	Gm13024	+	717	29052
chr4	148056917	148058680	1763	chr4	148017426	148045681	Gm572	+	28255	11236
chr4	149227583	149231021	3438	chr4	149240635	149240742	snoZ178	-	107	9614
chr4	149585689	149587703	2014	chr4	149561124	149575441	Car6	-	14317	10248
chr4	149642823	149643823	1000	chr4	149655755	149996075	Rere	+	340320	11932
chr4	150172112	150174468	2356	chr4	150199842	150213684	Gm13049	+	13842	25374
chr4	150182020	150183755	1735	chr4	150199842	150213684	Gm13049	+	13842	16087
chr4	154287183	154288613	1430	chr4	154296319	154302672	Tnfrsf14	-	6353	7706
chr4	154288637	154290211	1574	chr4	154296319	154302672	Tnfrsf14	-	6353	6108
chr4	154316872	154318736	1864	chr4	154296319	154302672	Tnfrsf14	-	6353	14200
chr4	154608336	154610328	1992	chr4	154528184	154596701	Ski	-	68517	11635
chr4	154610535	154611535	1000	chr4	154623911	154630793	2610002J02Rik	+	6882	12376
chr4	154856632	154858071	1439	chr4	154865470	154933378	Gnb1	+	67908	7399
chr4	3575403	3576555	1152	chr4	3583655	3590255	2210414B05Rik	+	6600	7100
chr4	4834687	4835838	1151	chr4	4905654	4906021	Gm11779	-	367	69816
chr4	7332350	7333476	1126	chr4	7487835	7500948	8430436N08Rik	+	13113	154359
chr4	7919658	7920658	1000	chr4	8045767	8046883	Gm11800	+	1116	125109
chr4	8842686	8843686	1000	chr4	8868406	8868803	Rps18-ps2	+	397	24720
chr4	9060940	9061940	1000	chr4	9137150	9137255	U6	+	105	75210
chr4	10842682	10843758	1076	chr4	10801645	10826572	2610301B20Rik	+	24927	16110
chr4	10944656	10945656	1000	chr4	10915809	10935074	Plekhf2	-	19265	9582
chr4	16015437	16016652	1215	chr4	16047906	16048035	Gm11874	-	129	31254
chr4	16029196	16030196	1000	chr4	16047906	16048035	Gm11874	-	129	17710
chr4	25949144	25950144	1000	chr4	25867512	25867617	U6	+	105	81527
chr4	25972553	25973553	1000	chr4	25867512	25867617	U6	+	105	104936
chr4	32257341	32258575	1234	chr4	32236761	32237197	Gm11928	+	436	20144
chr4	40823667	40825534	1867	chr4	40751635	40801038	B4galt1	-	49403	22629
chr4	47759526	47760711	1185	chr4	47933627	47933769	SNORA17	+	142	172916
chr4	48747949	48749305	1356	chr4	48758387	48758722	Gm12438	-	335	9082
chr4	53880225	53881225	1000	chr4	53838917	53874891	Tmem38b	+	35974	5334
chr4	53962021	53963138	1117	chr4	53918568	53918692	SNORA17	+	124	43329
chr4	56099133	56100133	1000	chr4	56175812	56176127	Gm12520	+	315	75679
chr4	59458074	59459304	1230	chr4	59327555	59451505	Susd1	-	123950	6569
chr4	61909530	61910530	1000	chr4	61923596	61959445	Slc31a2	+	35849	13066
chr4	62399364	62400364	1000	chr4	62384550	62388571	Gm11211	-	4021	10793
chr4	63426710	63427710	1000	chr4	63385637	63406147	Tnfsf15	-	20510	20563
chr4	81811973	81812973	1000	chr4	81711335	81748712	Gm5860	+	37377	63261
chr4	88583831	88584831	1000	chr4	88556461	88556566	Mir31	-	105	27265
chr4	89016821	89018388	1567	chr4	89048648	89066571	Gm12609	+	17923	30260
chr4	89035720	89036720	1000	chr4	89048648	89066571	Gm12609	+	17923	11928
chr4	97198897	97199897	1000	chr4	97188119	97189023	Gm12696	-	904	9874
chr4	106500391	106501494	1103	chr4	106514366	106520525	Gm12746	-	6159	12872
chr4	107341010	107342010	1000	chr4	107348895	107356835	Dmrtb1	-	7940	6885
chr4	120696460	120697576	1116	chr4	120640922	120689852	Smap2	-	48930	6608
chr4	122488489	122489489	1000	chr4	122455397	122470992	Gm12873	-	15595	17497
chr4	122609672	122611496	1824	chr4	122603076	122603315	Gm12891	+	239	6357
chr4	125681555	125682555	1000	chr4	125701794	125722219	Csf3r	+	20425	19239
chr4	130179291	130180291	1000	chr4	130125705	130169623	Nkain1	+	43918	9668
chr4	132148770	132149922	1152	chr4	132119982	132138598	Ptafr	+	18616	10172
chr4	132501706	132502725	1019	chr4	132487126	132487232	U6	-	106	14474
chr4	133383576	133384576	1000	chr4	133372335	133373529	Gm12974	+	1194	10047
chr4	134289932	134290932	1000	chr4	134300650	134323939	Ldlrap1	-	23289	9718
chr4	134329253	134330253	1000	chr4	134300650	134323939	Ldlrap1	-	23289	5314
chr4	134628896	134630643	1747	chr4	134674136	134676362	Gm16225	-	2226	43493
chr4	135644729	135646570	1841	chr4	135630428	135630887	Gm13009	-	459	13842
chr4	135656173	135657257	1084	chr4	135630428	135630887	Gm13009	-	459	25286
chr4	136943633	136945175	1542	chr4	136951208	136951623	Gm13004	+	415	6033
chr4	138499540	138500540	1000	chr4	138523027	138524280	Rnf186	+	1253	22487
chr4	144913203	144914528	1325	chr4	144857040	144905067	Tnfrsf8	-	48027	8136
chr4	144926022	144927022	1000	chr4	144857040	144905067	Tnfrsf8	-	48027	20955
chr4	149414493	149415614	1121	chr4	149423122	149431085	Gm13067	+	7963	7508
chr4	154617157	154618397	1240	chr4	154623911	154630793	2610002J02Rik	+	6882	5514
chr4	154855548	154856548	1000	chr4	154865470	154933378	Gnb1	+	67908	8922
chr4	155444342	155445342	1000	chr4	155426824	155433911	Gm13648	-	7087	10431
chr4	155451504	155452504	1000	chr4	155426824	155433911	Gm13648	-	7087	17593
chr5	3300597	3301597	1000	chr5	3343893	3523218	Cdk6	+	179325	42296
chr5	4111795	4112795	1000	chr5	4081145	4104746	Cyp51	-	23601	7049
chr5	4122055	4123992	1937	chr5	4081145	4104746	Cyp51	-	23601	17309
chr5	7224072	7225072	1000	chr5	7177706	7177856	U12	-	150	46216
chr5	7828359	7831366	3007	chr5	7857108	7857847	Gm8802	+	739	25742
chr5	8760466	8762783	2317	chr5	8773577	8798523	Gm5106	-	24946	10794
chr5	9058857	9059857	1000	chr5	9100737	9118983	4930420K17Rik	+	18246	40880
chr5	9085021	9086595	1574	chr5	9100737	9118983	4930420K17Rik	+	18246	14142
chr5	9088252	9091634	3382	chr5	9100737	9118983	4930420K17Rik	+	18246	9103
chr5	17967953	17970878	2925	chr5	17770953	17866231	Gnai1	-	95278	101722
chr5	20254713	20255713	1000	chr5	20264481	20387942	Phtf2	-	123461	8768
chr5	20472530	20475148	2618	chr5	20398846	20457640	Rsbn1l	-	58794	14890
chr5	20636938	20637938	1000	chr5	20622901	20623019	SNORA40	-	118	13919
chr5	21956963	21958017	1054	chr5	21936149	21936261	n-R5s170	-	112	20702
chr5	22757153	22758153	1000	chr5	22841782	22843467	Gm17434	+	1685	83629
chr5	22761811	22762815	1004	chr5	22841782	22843467	Gm17434	+	1685	78967
chr5	22891292	22893962	2670	chr5	22937628	22939737	5031425E22Rik	-	2109	43666
chr5	22915601	22919472	3871	chr5	22937628	22939737	5031425E22Rik	-	2109	18156
chr5	22919766	22922595	2829	chr5	22937628	22939737	5031425E22Rik	-	2109	15033
chr5	22923169	22924702	1533	chr5	22937628	22939737	5031425E22Rik	-	2109	12926
chr5	23223528	23225005	1477	chr5	23216809	23216879	SNORD93	-	70	6649
chr5	23375981	23378269	2288	chr5	23356415	23360742	2700038G22Rik	+	4327	15239
chr5	23379595	23383501	3906	chr5	23356415	23360742	2700038G22Rik	+	4327	18853
chr5	23399288	23401382	2094	chr5	23421094	23536508	Fam126a	-	115414	19712
chr5	23544729	23545792	1063	chr5	23421094	23536508	Fam126a	-	115414	8221
chr5	23558107	23560471	2364	chr5	23421094	23536508	Fam126a	-	115414	21599
chr5	23566673	23567673	1000	chr5	23421094	23536508	Fam126a	-	115414	30165
chr5	23771465	23772986	1521	chr5	23762640	23762855	Gm9836	+	215	8610
chr5	30151312	30152514	1202	chr5	30062228	30113018	Dnajb6	+	50790	38294
chr5	30178857	30181904	3047	chr5	30062228	30113018	Dnajb6	+	50790	65839
chr5	30186948	30189875	2927	chr5	30062228	30113018	Dnajb6	+	50790	73930
chr5	30218835	30219835	1000	chr5	30062228	30113018	Dnajb6	+	50790	105817
chr5	30219994	30222465	2471	chr5	30062228	30113018	Dnajb6	+	50790	106976
chr5	30222953	30225206	2253	chr5	30062228	30113018	Dnajb6	+	50790	109935
chr5	30245817	30248320	2503	chr5	30339701	30346508	Il6	+	6807	91381
chr5	30272965	30274987	2022	chr5	30339701	30346508	Il6	+	6807	64714
chr5	30297567	30300630	3063	chr5	30339701	30346508	Il6	+	6807	39071
chr5	31878187	31879187	1000	chr5	31899308	32004345	Mrpl33	+	105037	20121
chr5	32405859	32407450	1591	chr5	32000057	32387335	Bre	+	387278	18524
chr5	32493522	32495668	2146	chr5	32477472	32477578	U6	+	106	15944
chr5	32715209	32716944	1735	chr5	32761347	32819806	Ppp1cb	+	58459	44403
chr5	33546116	33547143	1027	chr5	33556167	33560887	Spon2	-	4720	9024
chr5	33858073	33860081	2008	chr5	33773383	33776625	Nkx1-1	-	3242	81448
chr5	33876400	33877992	1592	chr5	33943000	33972284	Fam53a	-	29284	65008
chr5	34037538	34038815	1277	chr5	34000777	34021644	Tacc3	+	20867	15894
chr5	35508028	35509843	1815	chr5	35434139	35448415	Lrpap1	-	14276	59613
chr5	35510768	35512517	1749	chr5	35434139	35448415	Lrpap1	-	14276	62353
chr5	35703852	35704852	1000	chr5	35721801	35731125	E130018O15Rik	-	9324	16949
chr5	37103689	37105752	2063	chr5	36927437	37087263	D5Ertd579e	-	159826	16426
chr5	37117159	37118604	1445	chr5	37138613	37139918	Cno	-	1305	20009
chr5	39323652	39324652	1000	chr5	39097701	39268051	Clnk	-	170350	55601
chr5	39336684	39339783	3099	chr5	39097701	39268051	Clnk	-	170350	68633
chr5	43745667	43748248	2581	chr5	43624702	43680963	Cpeb2	+	56261	64704
chr5	43836879	43837879	1000	chr5	43852424	43852479	U7	+	55	14545
chr5	44243944	44245468	1524	chr5	44210125	44234510	Bst1	+	24385	9434
chr5	44245631	44246946	1315	chr5	44210125	44234510	Bst1	+	24385	11121
chr5	44355823	44356823	1000	chr5	44370104	44373001	Fgfbp1	-	2897	13281
chr5	44650116	44651904	1788	chr5	44566403	44617845	Tapt1	-	51442	32271
chr5	52244432	52245432	1000	chr5	51845488	51958964	Ppargc1a	-	113476	285468
chr5	52532478	52533478	1000	chr5	52541448	52581758	Dhx15	-	40310	7970
chr5	53025151	53026151	1000	chr5	53031326	53060968	Sepsecs	-	29642	5175
chr5	53301086	53302532	1446	chr5	53225254	53259036	Anapc4	+	33782	42050
chr5	53620935	53621935	1000	chr5	53498323	53604691	Sel1l3	-	106368	16244
chr5	53751692	53753741	2049	chr5	53737498	53737611	n-R5s172	-	113	14081
chr5	53768756	53771510	2754	chr5	53737498	53737611	n-R5s172	-	113	31145
chr5	53772254	53773254	1000	chr5	53737498	53737611	n-R5s172	-	113	34643
chr5	53784781	53786178	1397	chr5	53809812	53809921	5S_rRNA	+	109	23634
chr5	53792420	53793860	1440	chr5	53809812	53809921	5S_rRNA	+	109	15952
chr5	53800112	53802000	1888	chr5	53809812	53809921	5S_rRNA	+	109	7812
chr5	53881323	53882392	1069	chr5	53947018	54048684	Rbpj	+	101666	64626
chr5	53929966	53932352	2386	chr5	53947018	54048684	Rbpj	+	101666	14666
chr5	63169559	63170658	1099	chr5	62993684	63157437	Arap2	-	163753	12122
chr5	63285865	63286865	1000	chr5	63205062	63279547	Gm17384	+	74485	6318
chr5	64429112	64430144	1032	chr5	64393592	64393723	SNORA17	-	131	35389
chr5	64435671	64436671	1000	chr5	64393592	64393723	SNORA17	-	131	41948
chr5	64540629	64541720	1091	chr5	64535487	64535620	SNORA17	+	133	5009
chr5	64751076	64752115	1039	chr5	64550690	64742725	Tbc1d1	+	192035	8351
chr5	64755119	64756119	1000	chr5	64550690	64742725	Tbc1d1	+	192035	12394
chr5	64771452	64773579	2127	chr5	64550690	64742725	Tbc1d1	+	192035	28727
chr5	64780013	64784019	4006	chr5	64550690	64742725	Tbc1d1	+	192035	37288
chr5	64792305	64793321	1016	chr5	64550690	64742725	Tbc1d1	+	192035	49580
chr5	64801553	64802553	1000	chr5	64550690	64742725	Tbc1d1	+	192035	58828
chr5	64829262	64830512	1250	chr5	64550690	64742725	Tbc1d1	+	192035	86537
chr5	64846897	64849129	2232	chr5	64550690	64742725	Tbc1d1	+	192035	104172
chr5	64877929	64879739	1810	chr5	64550690	64742725	Tbc1d1	+	192035	135204
chr5	64896301	64897430	1129	chr5	65038872	65038988	AC122043.1	-	116	141442
chr5	65001038	65004313	3275	chr5	65038872	65038988	AC122043.1	-	116	34559
chr5	65016168	65017168	1000	chr5	65038872	65038988	AC122043.1	-	116	21704
chr5	65052468	65054230	1762	chr5	65038872	65038988	AC122043.1	-	116	13480
chr5	65067459	65069354	1895	chr5	65038872	65038988	AC122043.1	-	116	28471
chr5	65155145	65158177	3032	chr5	65194628	65221368	Klf3	+	26740	36451
chr5	65171811	65172865	1054	chr5	65194628	65221368	Klf3	+	26740	21763
chr5	65252045	65254012	1967	chr5	65194628	65221368	Klf3	+	26740	30677
chr5	65255861	65256861	1000	chr5	65194628	65221368	Klf3	+	26740	34493
chr5	65274026	65278916	4890	chr5	65316050	65324000	Tlr1	-	7950	37134
chr5	65298956	65301311	2355	chr5	65316050	65324000	Tlr1	-	7950	14739
chr5	65309527	65310615	1088	chr5	65316050	65324000	Tlr1	-	7950	5435
chr5	66114883	66117377	2494	chr5	66006499	66089095	Pds5a	-	82596	25788
chr5	66241645	66242882	1237	chr5	66254808	66287939	Rhoh	+	33131	11926
chr5	66245689	66249748	4059	chr5	66254808	66287939	Rhoh	+	33131	5060
chr5	67840700	67842261	1561	chr5	67818919	67829229	Gm16714	+	10310	11471
chr5	69124869	69128173	3304	chr5	68957409	68957535	SNORA17	-	126	167334
chr5	72573090	72574377	1287	chr5	72548239	72559422	Commd8	-	11183	13668
chr5	72574488	72576368	1880	chr5	72548239	72559422	Commd8	-	11183	15066
chr5	73656075	73657685	1610	chr5	73411561	73647857	Fryl	-	236296	8218
chr5	73670392	73673088	2696	chr5	73684033	73705316	Ociad1	+	21283	10945
chr5	73675017	73677121	2104	chr5	73684033	73705316	Ociad1	+	21283	6912
chr5	75462173	75463826	1653	chr5	75471489	75473918	Gsx2	+	2429	7663
chr5	76443960	76445268	1308	chr5	76402344	76402466	5S_rRNA	-	122	41494
chr5	77646001	77647001	1000	chr5	77634132	77640496	Spink2	-	6364	5505
chr5	77674643	77675719	1076	chr5	77694516	77715457	Rest	+	20941	18797
chr5	77680815	77682444	1629	chr5	77694516	77715457	Rest	+	20941	12072
chr5	77888714	77889815	1101	chr5	77940293	77940676	Pea15b	-	383	50478
chr5	88969159	88970159	1000	chr5	88949537	88956916	Igj	-	7379	12243
chr5	89780569	89782700	2131	chr5	89846549	89886790	Gc	-	40241	63849
chr5	90811461	90813022	1561	chr5	90796230	90797513	Gm9958	+	1283	13948
chr5	91170454	91172209	1755	chr5	91188325	91190651	Cxcl5	+	2326	16116
chr5	93684709	93685762	1053	chr5	93696283	93705257	Ccng2	+	8974	10521
chr5	96466007	96467007	1000	chr5	96499352	96593190	Cnot6l	-	93838	32345
chr5	96598954	96601688	2734	chr5	96499352	96593190	Cnot6l	-	93838	5764
chr5	96605943	96606989	1046	chr5	96499352	96593190	Cnot6l	-	93838	12753
chr5	97344371	97347013	2642	chr5	97336651	97336844	U2	+	193	7527
chr5	97349007	97352217	3210	chr5	97336651	97336844	U2	+	193	12163
chr5	97359457	97361203	1746	chr5	97336651	97336844	U2	+	193	22613
chr5	97377262	97378668	1406	chr5	97336651	97336844	U2	+	193	40418
chr5	97390671	97392354	1683	chr5	97426708	97520886	Bmp2k	+	94178	34354
chr5	97393102	97394158	1056	chr5	97426708	97520886	Bmp2k	+	94178	32550
chr5	97397329	97398460	1131	chr5	97426708	97520886	Bmp2k	+	94178	28248
chr5	97408192	97410244	2052	chr5	97426708	97520886	Bmp2k	+	94178	16464
chr5	98236207	98237207	1000	chr5	98313707	98459981	Antxr2	-	146274	76500
chr5	98243486	98245399	1913	chr5	98313707	98459981	Antxr2	-	146274	68308
chr5	99695265	99698182	2917	chr5	99646445	99681946	Rasgef1b	-	35501	13319
chr5	100334950	100336050	1100	chr5	100357302	100357400	U6	-	98	21252
chr5	101007011	101008673	1662	chr5	100982744	101001264	Plac8	-	18520	5747
chr5	101009262	101011994	2732	chr5	100982744	101001264	Plac8	-	18520	7998
chr5	101012342	101015751	3409	chr5	100982744	101001264	Plac8	-	18520	11078
chr5	101018978	101020347	1369	chr5	100982744	101001264	Plac8	-	18520	17714
chr5	101026268	101029711	3443	chr5	100982744	101001264	Plac8	-	18520	25004
chr5	101064038	101066686	2648	chr5	101083742	101104159	Coq2	-	20417	17056
chr5	101071940	101074072	2132	chr5	101083742	101104159	Coq2	-	20417	9670
chr5	101154860	101156068	1208	chr5	101108503	101148735	Hpse	-	40232	6125
chr5	101157159	101158281	1122	chr5	101108503	101148735	Hpse	-	40232	8424
chr5	101179298	101181118	1820	chr5	101191164	101227619	Helq	-	36455	10046
chr5	101181789	101182789	1000	chr5	101191164	101227619	Helq	-	36455	8375
chr5	103687472	103689782	2310	chr5	103336967	103640353	Mapk10	-	303386	47119
chr5	103762645	103766090	3445	chr5	103854211	104027378	Ptpn13	+	173167	88121
chr5	103789208	103790673	1465	chr5	103854211	104027378	Ptpn13	+	173167	63538
chr5	104780543	104781954	1411	chr5	104754348	104767630	Mepe	+	13282	12913
chr5	104786869	104787869	1000	chr5	104754348	104767630	Mepe	+	13282	19239
chr5	105286643	105289830	3187	chr5	105314891	105315145	Gm3209	-	254	25061
chr5	105573833	105576037	2204	chr5	105544786	105568605	Gbp4	-	23819	5228
chr5	105923359	105925464	2105	chr5	105844794	105915208	Lrrc8b	+	70414	8151
chr5	105928525	105930285	1760	chr5	105844794	105915208	Lrrc8b	+	70414	13317
chr5	106051306	106053170	1864	chr5	105948407	106042037	Lrrc8c	+	93630	9269
chr5	106054857	106056181	1324	chr5	105948407	106042037	Lrrc8c	+	93630	12820
chr5	106071517	106073194	1677	chr5	105948407	106042037	Lrrc8c	+	93630	29480
chr5	106083058	106084233	1175	chr5	105948407	106042037	Lrrc8c	+	93630	41021
chr5	106090370	106091845	1475	chr5	106128988	106261455	Lrrc8d	+	132467	37143
chr5	106112132	106116352	4220	chr5	106128988	106261455	Lrrc8d	+	132467	12636
chr5	107253923	107255104	1181	chr5	107269211	107355340	Hfm1	-	86129	14107
chr5	107442300	107443329	1029	chr5	107393341	107413451	Cdc7	+	20110	28849
chr5	107443499	107445151	1652	chr5	107393341	107413451	Cdc7	+	20110	30048
chr5	107516850	107517850	1000	chr5	107535589	107718648	Tgfbr3	-	183059	17739
chr5	108131528	108133771	2243	chr5	108145674	108155056	Gfi1	-	9382	11903
chr5	108167289	108168289	1000	chr5	108173814	108304126	Evi5	-	130312	5525
chr5	108674664	108675797	1133	chr5	108561933	108661966	Ccdc18	+	100033	12698
chr5	109977673	109978673	1000	chr5	109983730	109988012	Crlf2	-	4282	5057
chr5	110223975	110225702	1727	chr5	110186541	110186950	Gm8508	-	409	37025
chr5	110273388	110274430	1042	chr5	110351668	110352500	Gm16739	-	832	77238
chr5	110295351	110296401	1050	chr5	110351668	110352500	Gm16739	-	832	55267
chr5	110486368	110487502	1134	chr5	110475251	110475505	Gm17655	-	254	10863
chr5	111067505	111068505	1000	chr5	111077437	111082436	Noc4l	-	4999	8932
chr5	111937688	111939126	1438	chr5	111846382	111886053	Mn1	+	39671	51635
chr5	112270756	112272608	1852	chr5	112163304	112190745	E130006D01Rik	-	27441	80011
chr5	113609001	113610200	1199	chr5	113515343	113592371	2900026A02Rik	-	77028	16630
chr5	118803631	118804631	1000	chr5	118868736	118868827	AC132338.1	-	91	64105
chr5	118825343	118828388	3045	chr5	118868736	118868827	AC132338.1	-	91	40348
chr5	118830298	118831834	1536	chr5	118868736	118868827	AC132338.1	-	91	36902
chr5	118853770	118855696	1926	chr5	118868736	118868827	AC132338.1	-	91	13040
chr5	118914390	118916825	2435	chr5	118952849	118953326	Gm15754	+	477	36024
chr5	118927104	118929160	2056	chr5	118952849	118953326	Gm15754	+	477	23689
chr5	118932420	118934083	1663	chr5	118952849	118953326	Gm15754	+	477	18766
chr5	118944116	118945647	1531	chr5	118952849	118953326	Gm15754	+	477	7202
chr5	118962346	118965296	2950	chr5	118952849	118953326	Gm15754	+	477	9020
chr5	121556107	121557961	1854	chr5	121580542	121641406	Ptpn11	-	60864	22581
chr5	121560652	121562430	1778	chr5	121580542	121641406	Ptpn11	-	60864	18112
chr5	121563023	121565053	2030	chr5	121580542	121641406	Ptpn11	-	60864	15489
chr5	122594704	122597248	2544	chr5	122558049	122588966	Ccdc63	-	30917	5738
chr5	122724152	122725615	1463	chr5	122734374	122774290	Pptc7	+	39916	8759
chr5	123281751	123283485	1734	chr5	123237478	123271348	Anapc5	-	33870	10403
chr5	123831275	123832741	1466	chr5	123793843	123824091	Bcl7a	+	30248	7184
chr5	124347061	124348061	1000	chr5	124357184	124378841	Denr	+	21657	9123
chr5	124499964	124502859	2895	chr5	124511539	124545807	Abcb9	-	34268	8680
chr5	125402734	125403835	1101	chr5	125343061	125383063	Zfp664	+	40002	19671
chr5	125409395	125410395	1000	chr5	125343061	125383063	Zfp664	+	40002	26332
chr5	125423937	125424939	1002	chr5	125343061	125383063	Zfp664	+	40002	40874
chr5	125440725	125441739	1014	chr5	125483817	125492917	Fam101a	+	9100	42078
chr5	125837961	125839403	1442	chr5	125757457	125821464	Scarb1	-	64007	16497
chr5	125840893	125841965	1072	chr5	125757457	125821464	Scarb1	-	64007	19429
chr5	125848489	125849489	1000	chr5	125866335	125870572	Ubc	-	4237	16846
chr5	125855422	125856511	1089	chr5	125866335	125870572	Ubc	-	4237	9824
chr5	125856835	125857873	1038	chr5	125866335	125870572	Ubc	-	4237	8462
chr5	125885122	125887459	2337	chr5	125894230	125914491	Dhx37	-	20261	6771
chr5	129582371	129585486	3115	chr5	129602625	129710474	Gpr133	+	107849	17139
chr5	135046834	135048469	1635	chr5	135058560	135074198	Rfc2	+	15638	10091
chr5	135438730	135440510	1780	chr5	135420996	135422804	Cldn4	-	1808	15926
chr5	135441418	135442418	1000	chr5	135420996	135422804	Cldn4	-	1808	18614
chr5	138147874	138148874	1000	chr5	138161582	138162968	Gm15753	-	1386	12708
chr5	138387975	138388975	1000	chr5	138395037	138404187	Gjc3	-	9150	6062
chr5	139158560	139160954	2394	chr5	139064087	139090052	A430033K04Rik	+	25965	68508
chr5	139161305	139162851	1546	chr5	139230468	139286031	Fam20c	+	55563	67617
chr5	139169886	139170950	1064	chr5	139230468	139286031	Fam20c	+	55563	59518
chr5	141072134	141073850	1716	chr5	141083295	141091497	Lfng	+	8202	9445
chr5	141489532	141491150	1618	chr5	141348953	141476550	Card11	-	127597	12982
chr5	141493204	141495109	1905	chr5	141348953	141476550	Card11	-	127597	16654
chr5	141530959	141533099	2140	chr5	141556385	141556463	AC161570.1	+	78	23286
chr5	142843054	142844668	1614	chr5	142877451	142937968	Foxk1	+	60517	32783
chr5	142849917	142852436	2519	chr5	142877451	142937968	Foxk1	+	60517	25015
chr5	143690604	143691705	1101	chr5	143664794	143668433	Actb	-	3639	22171
chr5	143693390	143694493	1103	chr5	143664794	143668433	Actb	-	3639	24957
chr5	144040339	144041370	1031	chr5	144011376	144031701	Zfp316	-	20325	8638
chr5	145443728	145446925	3197	chr5	145484496	145484666	Gm6272	-	170	37571
chr5	147407711	147410461	2750	chr5	147393727	147396815	Gpr12	-	3088	10896
chr5	147466063	147467895	1832	chr5	147393727	147396815	Gpr12	-	3088	69248
chr5	147486754	147489098	2344	chr5	147546385	147606582	Usp12	-	60197	57287
chr5	147492423	147494126	1703	chr5	147546385	147606582	Usp12	-	60197	52259
chr5	147498882	147499882	1000	chr5	147546385	147606582	Usp12	-	60197	46503
chr5	147617058	147618778	1720	chr5	147546385	147606582	Usp12	-	60197	10476
chr5	147672614	147674322	1708	chr5	147656647	147659302	Rasl11a	+	2655	13312
chr5	147678385	147679999	1614	chr5	147656647	147659302	Rasl11a	+	2655	19083
chr5	149300238	149302063	1825	chr5	149316207	149364365	Ubl3	-	48158	14144
chr5	149303977	149305565	1588	chr5	149316207	149364365	Ubl3	-	48158	10642
chr5	149305699	149307705	2006	chr5	149316207	149364365	Ubl3	-	48158	8502
chr5	149435735	149436762	1027	chr5	149316207	149364365	Ubl3	-	48158	71370
chr5	149444963	149445963	1000	chr5	149316207	149364365	Ubl3	-	48158	80598
chr5	149456444	149457444	1000	chr5	149316207	149364365	Ubl3	-	48158	92079
chr5	149463590	149465382	1792	chr5	149553416	149554715	2210417A02Rik	+	1299	88034
chr5	149490023	149491450	1427	chr5	149553416	149554715	2210417A02Rik	+	1299	61966
chr5	149678396	149680168	1772	chr5	149685908	149806799	Katnal1	-	120891	5740
chr5	149842465	149843682	1217	chr5	149858278	149865089	Hmgb1	-	6811	14596
chr5	149879059	149880845	1786	chr5	149858278	149865089	Hmgb1	-	6811	13970
chr5	149899331	149901733	2402	chr5	149931141	149995639	5730422E09Rik	-	64498	29408
chr5	149909655	149911377	1722	chr5	149931141	149995639	5730422E09Rik	-	64498	19764
